时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
10/13/2014 05:34:00,25.20,7.16,258.00,31.10,2.85,1.50,0.13,0.78,5.79,3.80
10/13/2014 08:34:00,23.20,6.84,242.00,28.40,4.46,1.80,0.13,0.77,5.79,3.90
10/13/2014 11:34:00,26.10,6.70,251.00,23.90,5.38,2.10,0.13,0.64,4.27,3.80
10/13/2014 14:34:00,27.20,7.07,253.00,11.10,5.94,2.02,0.13,0.61,4.12,3.90
10/13/2014 17:34:00,26.30,7.05,325.00,38.10,5.44,2.16,0.13,0.53,3.91,3.90
10/13/2014 20:34:00,25.50,7.22,321.00,34.80,5.80,2.02,0.13,0.71,4.14,3.90
10/13/2014 23:34:00,25.20,7.22,294.00,28.10,5.47,2.02,0.13,0.87,4.48,3.90
10/14/2014 02:34:00,25.00,7.20,270.00,24.20,4.60,1.97,0.13,0.87,4.50,3.80
10/14/2014 05:34:00,24.70,7.18,268.00,23.90,4.88,1.35,0.13,0.82,4.56,3.90
10/14/2014 08:34:00,24.70,7.19,267.00,14.40,4.02,1.96,0.12,0.85,4.42,3.80
10/14/2014 11:34:00,25.60,7.16,270.00,13.00,5.39,1.78,0.13,0.88,4.36,3.80
10/14/2014 14:34:00,25.70,7.13,319.00,44.50,5.35,1.93,0.13,0.83,4.37,3.90
10/14/2014 17:34:00,25.40,7.23,329.00,41.60,5.55,2.10,0.13,1.09,4.59,3.90
10/14/2014 20:34:00,25.10,7.25,309.00,28.80,5.29,1.98,0.12,1.00,4.51,3.80
10/14/2014 23:34:00,24.90,6.77,269.00,29.90,5.43,1.95,0.12,1.13,4.86,3.80
10/15/2014 02:34:00,24.70,7.12,265.00,30.60,4.73,,0.12,1.00,4.70,3.80
10/15/2014 05:34:00,24.50,7.17,265.00,18.10,4.31,1.71,0.12,0.86,4.64,3.80
10/15/2014 08:34:00,24.40,7.17,264.00,22.00,4.13,2.14,0.12,0.90,4.61,3.80
10/15/2014 11:34:00,25.30,7.15,265.00,15.50,4.91,1.78,0.12,0.97,4.57,3.80
10/15/2014 14:34:00,25.30,7.19,318.00,35.20,4.72,2.12,0.12,0.90,4.46,3.90
10/15/2014 17:34:00,25.10,7.23,324.00,35.80,5.87,2.01,0.12,0.98,4.68,3.90
10/15/2014 20:34:00,24.90,7.23,312.00,34.10,5.55,2.00,0.12,1.20,4.64,3.80
10/15/2014 23:34:00,24.60,7.23,283.00,27.00,5.14,1.85,0.12,1.19,5.02,3.80
10/16/2014 02:34:00,24.50,7.20,271.00,17.60,4.23,2.00,0.12,1.15,4.64,3.90
10/16/2014 05:34:00,24.30,7.18,269.00,18.20,4.16,1.37,0.12,1.02,4.59,3.80
10/16/2014 08:34:00,24.30,7.20,269.00,15.00,3.72,1.77,0.12,1.03,4.71,3.80
10/16/2014 11:34:00,25.20,6.76,270.00,10.10,5.60,1.98,0.12,1.08,4.92,3.80
10/16/2014 14:34:00,25.30,7.11,264.00,25.00,4.93,2.07,0.12,1.03,4.55,3.80
10/16/2014 17:34:00,24.90,7.12,318.00,46.50,4.91,2.21,0.12,0.99,4.52,3.80
10/16/2014 20:34:00,24.80,7.23,301.00,35.20,5.29,1.96,0.12,0.99,4.67,3.80
10/16/2014 23:34:00,24.60,7.20,295.00,25.40,4.87,2.08,0.12,1.13,5.05,3.80
10/17/2014 02:34:00,24.40,7.20,281.00,25.00,3.90,2.00,0.12,1.07,5.25,3.80
10/17/2014 05:34:00,24.20,7.21,281.00,25.10,3.33,1.38,0.12,1.05,4.92,3.80
10/17/2014 08:34:00,24.10,7.19,279.00,14.80,4.19,1.78,0.12,1.04,5.43,3.80
10/17/2014 11:34:00,25.00,7.21,281.00,11.50,4.54,1.78,0.12,1.14,4.93,3.80
10/17/2014 14:34:00,25.10,7.17,339.00,33.90,4.63,1.95,0.12,1.06,4.98,3.80
10/17/2014 17:34:00,24.70,7.26,364.00,36.20,5.07,2.01,0.12,1.36,5.37,3.80
10/17/2014 20:34:00,24.50,7.30,327.00,25.90,4.80,2.04,0.12,1.36,5.21,3.90
10/17/2014 23:34:00,24.20,6.83,300.00,23.90,5.29,1.88,0.12,1.39,5.56,3.70
10/18/2014 02:34:00,24.20,7.19,289.00,21.90,4.03,2.00,0.11,1.32,5.79,3.80
10/18/2014 05:34:00,23.90,7.22,289.00,13.60,3.82,1.49,0.12,1.18,5.29,3.80
10/18/2014 08:34:00,23.90,7.22,288.00,16.00,3.09,1.84,0.12,1.21,5.25,3.70
10/18/2014 11:34:00,25.00,7.22,289.00,11.40,4.32,1.96,0.11,1.25,5.13,3.80
10/18/2014 14:34:00,25.10,7.15,280.00,27.60,4.23,2.16,0.11,1.19,5.49,3.80
10/18/2014 17:34:00,24.60,7.14,296.00,38.20,3.88,1.97,0.12,1.04,4.92,3.80
10/18/2014 20:34:00,24.50,7.20,281.00,33.80,4.37,1.96,0.12,1.01,5.16,3.80
10/18/2014 23:34:00,24.30,7.18,271.00,28.20,3.92,2.11,0.12,0.95,5.03,3.80
10/19/2014 02:34:00,24.20,7.18,254.00,18.50,3.53,2.24,0.12,0.85,5.05,3.80
10/19/2014 05:34:00,24.00,7.17,253.00,21.40,2.84,1.83,0.12,0.81,4.64,3.80
10/19/2014 08:34:00,24.10,7.17,251.00,18.20,2.65,1.99,0.12,0.74,5.20,3.70
10/19/2014 11:34:00,24.50,6.80,249.00,15.50,4.20,1.36,0.13,0.50,4.55,3.80
10/19/2014 14:34:00,24.90,7.12,295.00,35.10,3.79,1.92,0.13,0.53,4.71,3.80
10/19/2014 17:34:00,24.50,7.20,330.00,41.80,3.87,1.95,0.13,0.68,4.90,3.80
10/19/2014 20:34:00,24.50,7.29,300.00,28.10,3.58,2.39,0.13,0.80,5.13,3.80
10/19/2014 23:34:00,24.30,7.27,273.00,20.80,2.60,2.09,0.13,0.80,5.04,3.80
10/20/2014 02:34:00,24.20,7.24,270.00,22.80,2.48,1.96,0.13,0.78,5.19,3.80
10/20/2014 05:34:00,24.00,7.23,266.00,16.10,2.94,1.65,0.13,0.62,5.42,3.80
10/20/2014 08:34:00,24.10,7.25,266.00,12.00,1.90,1.88,0.13,0.64,4.88,3.80
10/20/2014 11:34:00,24.70,7.22,264.00,13.60,4.58,1.93,0.14,0.71,5.09,3.80
10/20/2014 14:34:00,25.10,7.19,301.00,28.40,5.09,1.98,0.13,0.63,4.97,3.80
10/20/2014 17:34:00,24.70,7.25,333.00,38.60,5.51,2.16,0.13,0.74,4.79,3.90
10/20/2014 20:34:00,24.70,7.30,306.00,36.90,5.51,2.29,0.13,0.87,4.90,3.90
10/20/2014 23:34:00,24.60,6.87,277.00,26.20,5.90,2.13,0.13,1.03,5.27,3.80
10/21/2014 02:34:00,24.50,7.17,264.00,21.60,5.15,2.20,0.13,1.00,4.99,3.80
10/21/2014 05:34:00,24.40,7.18,264.00,17.90,4.51,1.60,0.13,0.84,5.46,3.80
10/21/2014 08:34:00,24.50,7.22,263.00,20.10,4.15,2.21,0.13,0.84,4.73,3.80
10/21/2014 11:34:00,25.00,7.23,321.00,30.90,5.00,2.12,0.13,0.88,5.16,3.90
10/21/2014 14:34:00,25.30,7.28,330.00,20.80,5.28,2.33,0.13,1.18,5.01,3.90
10/21/2014 17:34:00,25.00,7.31,413.00,32.10,5.01,2.06,0.13,1.38,5.40,3.90
10/21/2014 20:34:00,24.80,7.42,440.00,30.50,5.31,2.35,0.13,1.72,5.96,3.90
10/21/2014 23:34:00,24.70,7.47,449.00,25.00,4.81,2.27,0.13,2.05,6.20,3.90
10/22/2014 02:34:00,24.60,7.50,453.00,17.40,3.87,2.31,0.13,2.39,7.07,3.80
10/22/2014 05:34:00,24.50,7.52,453.00,17.90,3.98,1.92,0.12,2.47,7.13,3.90
10/22/2014 08:34:00,24.60,7.54,454.00,14.00,3.42,2.15,0.12,2.67,7.91,3.80
10/22/2014 11:34:00,25.40,7.06,453.00,10.60,5.36,2.27,0.13,2.89,7.95,3.80
10/22/2014 14:34:00,25.60,7.43,444.00,12.80,5.20,2.44,0.13,2.82,8.88,3.90
10/22/2014 17:34:00,25.60,7.45,452.00,9.90,5.51,2.47,0.13,2.78,8.15,3.90
10/22/2014 20:34:00,24.50,7.46,581.00,22.20,4.16,2.35,0.12,2.75,8.07,3.80
10/22/2014 23:34:00,24.40,7.65,545.00,27.00,3.89,2.43,0.12,3.01,8.23,3.90
10/23/2014 02:34:00,24.40,7.64,515.00,19.10,3.79,2.28,0.12,3.12,8.76,3.80
10/23/2014 05:34:00,24.40,7.62,517.00,14.50,3.31,1.80,0.12,3.08,8.70,3.80
10/23/2014 08:34:00,24.40,7.64,513.00,10.40,3.14,2.24,0.12,3.16,9.66,3.80
10/23/2014 11:34:00,24.60,7.63,517.00,23.40,4.50,2.25,0.13,3.16,9.37,3.80
10/23/2014 14:34:00,25.00,7.62,486.00,21.40,4.90,2.46,0.12,3.16,9.24,3.90
10/23/2014 17:45:00,24.90,7.25,488.00,16.20,4.94,2.67,0.13,3.57,8.82,3.90
10/23/2014 20:45:00,24.80,6.68,481.00,15.20,4.09,2.59,0.12,3.16,8.72,3.80
10/23/2014 23:45:00,24.50,6.22,554.00,32.90,4.50,2.42,0.12,2.88,7.99,3.90
10/24/2014 02:45:00,24.50,6.59,514.00,23.00,4.31,2.56,0.12,2.81,7.41,3.90
10/24/2014 05:45:00,24.40,6.57,515.00,17.40,3.72,1.75,0.12,2.78,7.59,3.90
10/24/2014 08:45:00,24.40,6.57,515.00,21.00,3.46,2.26,0.12,2.87,8.31,3.80
10/24/2014 11:45:00,25.00,6.58,514.00,16.10,3.81,2.26,0.12,3.08,8.20,3.90
10/24/2014 14:45:00,25.60,6.52,509.00,8.20,4.04,2.29,0.12,2.99,8.63,3.90
10/24/2014 17:45:00,25.40,6.50,507.00,12.20,3.99,2.46,0.12,2.91,8.29,3.90
10/24/2014 20:45:00,24.50,6.50,590.00,20.60,3.29,2.43,0.12,2.70,8.19,3.80
10/24/2014 23:45:00,24.30,6.59,564.00,18.90,4.10,2.28,0.12,2.32,8.11,3.90
10/25/2014 02:45:00,24.30,6.57,521.00,18.10,3.92,2.44,0.12,2.62,8.36,3.80
10/25/2014 05:45:00,24.20,6.54,515.00,18.90,3.30,1.69,0.12,2.68,8.16,3.80
10/25/2014 08:45:00,24.30,6.54,453.00,19.10,3.60,2.28,0.12,2.75,8.90,3.90
10/25/2014 11:45:00,24.90,6.19,407.00,17.60,4.67,2.44,0.12,2.83,8.60,3.90
10/25/2014 14:45:00,25.80,6.38,402.00,21.80,5.14,2.43,0.12,2.70,8.73,4.10
10/25/2014 17:45:00,25.40,6.35,399.00,16.90,4.72,2.41,0.12,2.45,8.56,4.00
10/25/2014 20:45:00,25.00,6.36,396.00,10.20,5.25,2.54,0.13,1.98,8.10,4.00
10/25/2014 23:45:00,24.30,6.38,459.00,21.80,3.82,2.28,0.12,1.69,7.94,3.90
10/26/2014 02:45:00,24.20,6.48,436.00,18.80,3.30,2.21,0.13,1.51,7.33,3.90
10/26/2014 05:45:00,24.10,6.48,437.00,13.50,3.15,2.11,0.13,1.49,6.99,3.80
10/26/2014 08:45:00,24.10,6.48,435.00,10.10,3.03,2.11,0.13,1.45,6.81,3.80
10/26/2014 11:45:00,24.40,6.49,437.00,15.40,3.93,2.27,0.13,1.88,6.92,4.00
10/26/2014 14:45:00,24.80,6.46,436.00,11.50,4.55,2.36,0.13,1.95,6.69,3.90
10/26/2014 17:45:00,24.60,6.43,429.00,9.00,4.40,2.14,0.13,1.88,7.28,4.00
10/26/2014 20:45:00,24.30,6.44,432.00,8.20,4.10,2.39,0.13,2.04,7.00,3.90
10/26/2014 23:45:00,24.20,6.30,514.00,20.50,4.14,2.29,0.13,1.83,6.60,3.90
10/27/2014 02:45:00,24.10,6.52,486.00,17.20,3.62,2.35,0.13,1.68,6.92,3.80
10/27/2014 05:45:00,24.10,6.54,488.00,11.40,3.20,2.44,0.13,1.57,6.81,3.80
10/27/2014 08:45:00,24.10,6.55,489.00,16.40,3.15,2.34,0.13,1.76,7.34,3.80
10/27/2014 11:45:00,25.10,6.58,489.00,51.10,4.51,2.51,0.13,2.05,7.44,3.90
10/27/2014 14:45:00,25.60,6.53,479.00,15.60,4.77,2.62,0.13,1.96,7.49,3.90
10/27/2014 17:45:00,24.70,6.49,513.00,38.50,4.52,2.47,0.13,1.96,7.49,3.90
10/27/2014 20:45:00,24.50,6.56,487.00,26.00,4.52,2.46,0.13,2.49,6.42,3.80
10/27/2014 23:45:00,24.30,6.56,474.00,16.50,4.64,2.50,0.13,1.92,7.22,3.90
10/28/2014 02:45:00,24.10,6.56,473.00,23.60,4.22,2.28,0.13,1.82,7.31,3.90
10/28/2014 05:45:00,23.90,6.55,475.00,19.00,3.78,2.83,0.13,1.56,7.72,3.80
10/28/2014 08:45:00,24.00,6.58,476.00,14.50,3.95,2.43,0.13,1.76,7.48,3.80
10/28/2014 11:45:00,24.90,6.32,475.00,6.90,5.58,2.60,0.14,2.50,7.45,3.80
10/28/2014 14:45:00,25.00,6.51,477.00,13.80,5.24,2.86,0.14,2.16,7.98,3.90
10/28/2014 17:45:00,24.40,6.52,517.00,27.10,4.69,3.60,0.14,2.03,7.82,3.90
10/28/2014 20:45:00,24.40,6.58,449.00,28.80,5.39,2.66,0.15,2.36,8.14,4.00
10/28/2014 23:45:00,24.30,6.49,350.00,33.00,4.88,2.69,0.15,2.10,8.27,3.90
10/29/2014 02:45:00,24.20,6.44,309.00,24.00,4.59,2.49,0.15,1.84,7.75,3.90
10/29/2014 05:45:00,24.00,6.40,310.00,14.00,4.40,2.23,0.15,1.45,7.35,3.80
10/29/2014 08:45:00,24.10,6.41,308.00,10.50,4.12,2.45,0.16,1.46,6.82,3.80
10/29/2014 11:45:00,25.00,6.43,307.00,17.90,5.47,2.73,0.17,1.28,6.41,3.90
10/29/2014 14:45:00,25.80,6.33,303.00,17.60,7.95,2.69,0.17,1.24,6.44,4.10
10/29/2014 17:45:00,24.60,6.24,341.00,25.50,5.23,2.71,0.17,1.01,6.16,3.90
10/29/2014 20:45:00,24.60,6.39,336.00,35.80,5.56,2.71,0.17,1.11,5.86,3.90
10/29/2014 23:45:00,24.40,6.28,254.00,33.90,5.74,2.95,0.16,1.05,6.05,3.90
10/30/2014 02:45:00,24.30,6.21,225.00,17.50,4.99,2.85,0.16,0.98,6.28,3.80
10/30/2014 05:45:00,,,,,,,,0.57,,
10/30/2014 08:45:00,24.30,6.20,222.00,22.90,4.40,2.27,0.16,0.76,4.79,3.80
10/30/2014 11:45:00,25.40,6.21,223.00,13.00,5.68,2.69,0.16,0.55,,3.90
10/30/2014 14:45:00,26.00,6.11,221.00,13.00,6.65,2.56,0.16,0.57,,3.90
10/30/2014 18:35:00,,,,,,,,,,
10/30/2014 21:35:00,24.70,6.44,283.00,29.80,5.51,0.25,0.16,0.03,2.75,3.70
10/31/2014 00:35:00,24.50,6.37,224.00,27.50,5.39,0.95,0.15,0.03,3.44,3.80
10/31/2014 03:35:00,24.50,6.27,212.00,29.10,5.08,1.06,0.15,0.03,3.79,3.80
10/31/2014 06:35:00,24.40,6.11,212.00,19.60,5.26,1.25,0.15,0.03,3.41,3.80
10/31/2014 09:35:00,24.60,6.26,212.00,13.40,4.27,3.13,0.15,0.82,3.41,3.80
10/31/2014 12:35:00,25.40,6.29,213.00,16.20,5.46,1.91,0.15,0.39,2.63,3.90
10/31/2014 15:35:00,26.00,6.29,210.00,22.20,6.05,1.93,0.16,0.19,2.42,3.90
10/31/2014 18:35:00,24.90,6.31,319.00,31.10,5.82,1.91,0.16,0.12,2.64,3.80
10/31/2014 21:35:00,24.80,6.43,302.00,33.00,5.11,1.69,0.15,0.40,2.41,3.80
11/01/2014 00:35:00,24.70,6.40,248.00,32.90,5.09,1.74,0.15,0.54,2.96,3.80
11/01/2014 03:35:00,24.60,6.35,246.00,22.80,4.90,1.65,0.15,0.43,2.85,3.80
11/01/2014 06:35:00,24.50,6.34,245.00,18.20,4.54,1.75,0.15,0.31,3.10,3.80
11/01/2014 09:35:00,24.70,6.34,244.00,16.40,4.94,1.74,0.15,0.29,2.60,3.90
11/01/2014 12:35:00,25.60,6.33,242.00,20.80,5.24,1.47,0.15,0.28,2.78,3.80
11/01/2014 15:35:00,25.50,6.34,263.00,29.00,5.25,1.93,0.15,0.25,2.66,3.80
11/01/2014 18:35:00,25.30,6.20,285.00,36.00,5.66,1.89,0.15,0.15,2.86,3.80
11/01/2014 21:35:00,25.10,6.38,281.00,33.40,4.85,1.98,0.15,0.20,2.82,3.80
11/02/2014 00:35:00,25.00,6.37,231.00,26.20,4.91,2.12,0.14,0.26,2.86,3.80
11/02/2014 03:35:00,25.00,6.34,219.00,18.10,4.89,1.65,0.15,0.16,2.85,3.80
11/02/2014 06:35:00,25.00,6.30,219.00,32.60,4.37,2.07,0.15,0.08,2.62,3.80
11/02/2014 09:35:00,24.90,6.29,219.00,16.50,4.25,2.14,0.15,0.03,2.63,3.80
11/02/2014 12:35:00,25.00,6.30,193.00,33.10,4.87,1.99,0.15,0.03,2.50,3.80
11/02/2014 15:35:00,25.00,6.28,223.00,31.10,4.15,2.87,0.15,0.82,2.62,3.80
11/02/2014 18:35:00,24.80,6.33,277.00,35.50,4.70,2.29,0.15,0.13,2.51,3.80
11/02/2014 21:35:00,24.70,6.40,278.00,29.50,4.62,2.31,0.14,0.14,2.72,3.80
11/03/2014 00:35:00,24.60,6.33,206.00,33.20,4.68,1.97,0.14,0.12,2.81,3.80
11/03/2014 03:35:00,24.50,6.25,186.00,32.50,4.32,1.93,0.14,0.13,2.90,3.80
11/03/2014 06:35:00,24.40,6.20,179.00,24.60,3.79,2.70,0.13,0.65,2.49,3.80
11/03/2014 09:35:00,24.40,6.19,180.00,14.40,3.36,2.77,0.13,0.63,1.93,3.80
11/03/2014 12:35:00,24.50,6.20,170.00,31.10,3.76,2.91,0.14,0.69,2.18,3.80
11/03/2014 15:35:00,24.60,6.19,196.00,48.90,3.68,2.85,0.15,0.81,2.31,3.80
11/03/2014 18:35:00,24.30,6.25,267.00,37.40,3.87,3.19,0.15,1.37,2.93,3.80
11/03/2014 21:35:00,24.00,6.31,280.00,40.50,4.54,2.54,0.14,0.24,3.29,3.80
11/04/2014 00:35:00,23.70,6.32,231.00,56.00,4.44,2.39,0.13,0.10,2.56,3.70
11/04/2014 03:35:00,23.60,6.27,215.00,23.80,4.24,1.85,0.13,0.14,2.67,3.80
11/04/2014 06:35:00,23.60,6.23,214.00,19.50,2.92,2.86,0.13,0.95,2.60,3.70
11/04/2014 09:35:00,23.60,6.24,213.00,13.40,2.76,2.83,0.13,0.98,2.52,3.80
11/04/2014 12:35:00,24.10,6.24,212.00,57.60,3.24,2.95,0.14,0.93,2.45,3.70
11/04/2014 15:35:00,24.10,6.39,242.00,40.50,4.85,2.96,0.15,1.35,2.93,3.80
11/04/2014 18:35:00,23.70,6.34,288.00,36.00,6.05,2.48,0.13,0.30,2.90,3.70
11/04/2014 21:35:00,23.50,6.45,275.00,35.20,5.39,2.31,0.13,0.20,2.86,3.70
11/05/2014 00:35:00,23.40,6.42,230.00,27.10,5.21,2.21,0.13,0.35,2.71,3.80
11/05/2014 03:35:00,23.40,6.38,216.00,27.50,5.21,1.94,0.13,0.17,2.81,3.70
11/05/2014 06:35:00,23.50,6.34,214.00,18.00,4.24,2.80,0.13,1.04,2.60,3.80
11/05/2014 09:35:00,23.60,6.31,213.00,12.90,4.23,3.04,0.13,1.00,2.72,3.70
11/05/2014 12:35:00,23.70,6.33,208.00,39.60,4.84,3.09,0.15,1.14,2.68,3.80
11/05/2014 15:35:00,23.70,6.37,268.00,28.10,4.89,3.31,0.15,1.68,3.17,3.80
11/05/2014 18:35:00,23.50,6.46,311.00,42.90,5.27,2.36,0.13,0.50,3.49,3.80
11/05/2014 21:35:00,23.40,6.49,316.00,34.20,4.98,2.41,0.13,0.35,3.27,3.80
11/06/2014 00:35:00,23.40,6.46,225.00,44.10,5.19,2.38,0.13,0.62,3.30,3.80
11/06/2014 03:35:00,23.40,6.34,213.00,38.00,4.70,2.49,0.13,0.40,3.47,3.70
11/06/2014 06:35:00,23.30,6.19,210.00,19.60,5.59,2.49,0.13,0.21,2.90,3.70
11/06/2014 09:35:00,23.50,6.25,210.00,16.00,4.12,4.35,0.13,0.21,3.18,3.70
11/06/2014 12:35:00,23.60,6.26,197.00,33.50,4.59,2.02,0.14,0.82,3.75,3.80
11/06/2014 15:35:00,23.60,6.26,241.00,44.10,4.56,,0.15,1.41,3.86,3.80
11/06/2014 18:35:00,23.40,6.36,284.00,30.00,5.16,,0.14,0.39,4.30,3.70
11/06/2014 21:35:00,23.30,6.42,280.00,39.80,4.98,0.25,0.13,0.26,4.35,3.70
11/07/2014 00:35:00,23.40,6.38,223.00,41.90,4.94,0.98,0.13,0.38,3.99,3.80
11/07/2014 03:35:00,23.40,6.29,206.00,27.20,4.62,0.57,0.14,0.28,4.43,3.80
11/07/2014 06:35:00,23.40,6.24,204.00,20.10,3.87,1.68,0.14,1.11,3.94,3.70
11/07/2014 09:35:00,23.40,6.23,203.00,15.60,3.64,0.89,0.14,1.10,3.25,3.80
11/07/2014 12:35:00,23.40,6.26,204.00,43.20,3.65,2.15,0.15,1.04,3.50,3.70
11/07/2014 15:35:00,23.40,6.29,249.00,33.90,3.87,2.16,0.15,1.53,3.66,3.70
11/07/2014 18:35:00,23.20,6.16,266.00,46.00,4.79,1.43,0.13,0.49,3.84,3.70
11/07/2014 21:35:00,23.10,6.36,272.00,33.60,4.62,1.34,0.13,0.35,3.35,3.70
11/08/2014 00:35:00,23.20,6.32,216.00,32.50,4.71,1.53,0.13,0.42,3.84,3.70
11/08/2014 03:35:00,23.10,6.28,204.00,33.40,4.49,1.09,0.13,0.29,3.81,3.70
11/08/2014 06:35:00,23.10,6.21,202.00,35.40,3.17,2.00,0.14,1.09,3.51,3.70
11/08/2014 09:35:00,23.10,6.20,202.00,21.00,3.08,1.80,0.14,1.03,3.64,3.70
11/08/2014 12:35:00,23.30,6.22,200.00,32.50,3.19,2.11,0.14,1.08,3.70,3.70
11/08/2014 15:35:00,23.30,6.26,240.00,32.90,3.13,2.34,0.15,1.45,4.15,3.70
11/08/2014 18:35:00,23.10,6.32,258.00,34.90,4.22,1.43,0.14,0.39,3.93,3.70
11/08/2014 21:35:00,23.00,6.34,274.00,26.50,3.93,1.38,0.13,0.30,3.67,3.70
11/09/2014 00:35:00,23.00,6.29,216.00,38.80,4.13,1.46,0.13,0.40,3.75,3.70
11/09/2014 03:35:00,23.00,6.23,208.00,33.40,3.63,1.07,0.13,0.36,4.11,3.70
11/09/2014 06:35:00,23.00,6.19,207.00,22.60,2.20,2.10,0.14,1.35,3.84,3.70
11/09/2014 09:35:00,23.10,6.25,207.00,16.50,4.29,2.01,0.14,1.40,3.88,3.70
11/09/2014 12:35:00,23.60,6.26,199.00,35.60,4.56,1.36,0.15,1.19,3.15,3.80
11/09/2014 15:35:00,23.60,6.27,250.00,42.60,4.38,2.15,0.15,1.88,4.54,3.80
11/09/2014 18:35:00,23.30,6.37,263.00,30.10,5.39,1.80,0.13,0.72,4.46,3.80
11/09/2014 21:35:00,23.20,6.37,263.00,36.20,5.13,1.52,0.13,0.55,4.29,3.70
11/10/2014 00:35:00,23.20,6.32,232.00,30.40,5.19,1.58,0.13,0.67,4.67,3.70
11/10/2014 03:35:00,23.10,6.29,217.00,22.10,5.03,1.16,0.13,0.68,4.20,3.70
11/10/2014 06:35:00,23.10,6.27,215.00,24.10,4.68,1.53,0.13,0.52,4.37,3.70
11/10/2014 09:35:00,23.20,6.26,215.00,28.00,4.25,1.63,0.13,0.48,4.26,3.70
11/10/2014 12:35:00,23.60,6.30,249.00,29.50,4.93,1.70,0.13,0.50,4.27,3.80
11/10/2014 15:35:00,23.40,6.38,312.00,48.40,5.19,1.62,0.14,0.62,4.05,3.80
11/10/2014 18:35:00,23.30,6.15,313.00,38.10,5.55,1.66,0.13,0.93,4.51,3.80
11/10/2014 21:35:00,23.20,6.37,310.00,27.80,5.33,1.65,0.13,1.27,4.59,3.80
11/11/2014 00:35:00,23.30,6.36,262.00,22.00,5.40,1.74,0.13,1.39,4.67,3.70
11/11/2014 03:35:00,23.20,6.33,250.00,34.60,5.29,1.36,0.13,1.21,4.78,3.80
11/11/2014 06:35:00,23.20,6.30,250.00,36.40,4.67,1.61,0.13,1.17,4.68,3.70
11/11/2014 12:35:00,23.40,6.33,248.00,16.80,4.70,0.79,0.13,0.96,4.30,3.70
11/11/2014 15:35:00,23.30,6.37,347.00,42.50,5.00,1.58,0.13,1.00,4.76,3.80
11/11/2014 18:35:00,23.20,6.42,307.00,37.20,5.15,1.81,0.14,1.46,5.03,3.80
11/11/2014 21:35:00,23.10,6.40,309.00,28.00,4.71,1.85,0.13,1.63,5.62,3.70
11/12/2014 00:35:00,23.10,6.35,245.00,32.40,4.98,2.06,0.13,1.66,5.24,3.70
11/12/2014 03:35:00,23.10,6.28,217.00,32.90,4.84,1.65,0.13,1.40,5.59,3.70
11/12/2014 06:35:00,23.00,6.05,202.00,22.80,4.78,1.75,0.13,1.13,5.32,3.70
11/12/2014 09:35:00,23.10,6.18,200.00,17.20,3.78,2.43,0.15,1.64,4.12,3.70
11/12/2014 12:35:00,22.90,6.26,285.00,41.50,4.43,2.00,0.14,0.90,4.40,3.70
11/12/2014 15:35:00,22.80,6.31,263.00,33.60,4.72,1.89,0.14,1.08,4.68,3.80
11/12/2014 18:35:00,22.80,6.27,215.00,26.90,4.80,1.91,0.13,1.08,4.39,3.70
11/12/2014 21:35:00,22.70,6.21,187.00,41.40,4.81,1.78,0.13,0.91,5.09,3.70
11/13/2014 00:35:00,22.70,6.14,179.00,38.00,4.08,2.21,0.14,1.40,4.34,3.70
11/13/2014 03:35:00,22.60,6.14,183.00,25.10,4.26,1.93,0.13,1.42,3.91,3.70
11/13/2014 06:35:00,22.50,6.19,257.00,23.10,3.93,2.43,0.14,2.26,4.42,3.80
11/13/2014 09:35:00,22.10,6.89,356.00,24.00,4.15,1.81,0.13,1.04,4.24,3.70
11/13/2014 12:35:00,22.00,6.95,376.00,20.90,4.05,1.53,0.12,0.85,4.54,3.80
11/13/2014 15:35:00,21.80,7.00,452.00,29.40,4.44,1.57,0.13,0.87,4.28,3.80
11/13/2014 18:35:00,21.90,6.74,344.00,27.60,5.18,1.55,0.12,0.96,3.80,3.70
11/13/2014 21:35:00,22.00,6.90,258.00,28.10,5.00,1.90,0.12,1.81,5.21,3.80
11/14/2014 00:35:00,22.00,6.81,222.00,25.20,4.80,1.58,0.12,1.56,5.52,3.70
11/14/2014 03:35:00,21.90,6.77,220.00,22.50,4.32,1.36,0.13,1.31,5.08,3.70
11/14/2014 06:35:00,21.80,6.76,218.00,19.00,3.73,1.83,0.13,1.13,5.21,3.80
11/14/2014 09:35:00,21.80,6.79,219.00,27.60,3.34,3.32,0.17,1.95,4.08,3.70
11/14/2014 12:35:00,22.10,6.86,325.00,41.60,4.70,1.99,0.14,1.19,4.16,3.70
11/14/2014 15:35:00,21.80,6.97,384.00,39.80,4.46,1.93,0.14,1.33,4.39,3.80
11/14/2014 18:35:00,21.60,7.02,393.00,32.00,4.85,2.22,0.13,1.51,4.63,3.70
11/14/2014 21:35:00,21.60,7.03,377.00,37.80,4.73,1.78,0.13,1.93,5.24,3.80
11/15/2014 00:35:00,21.70,7.01,329.00,37.80,4.19,1.96,0.13,2.06,5.91,3.70
11/15/2014 03:35:00,21.70,6.95,306.00,26.40,4.69,1.66,0.13,2.04,6.06,3.80
11/15/2014 06:35:00,21.50,6.73,303.00,19.60,4.86,1.64,0.13,1.93,6.08,3.70
