时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,氰化物
02/16/2014 08:25:00,12.5,6.75,351,14.5,7.37,2.9,0.39,1.04,6.59,0
02/16/2014 11:25:00,12.5,6.69,338,12.8,7.01,2.92,0.35,0.77,6.89,0
02/16/2014 14:25:00,12.8,6.76,355,13.1,6.8,3.17,0.4,1.06,6.27,0
02/16/2014 17:25:00,12.9,6.75,369,17,6.94,3.62,0.49,1.62,7.41,0
02/16/2014 20:25:00,13,6.79,350,18.4,7.13,3.17,0.42,1.13,6.12,0
02/16/2014 23:25:00,13.2,6.77,353,17.9,7.71,3.18,0.41,1.17,6.5,0
02/17/2014 02:25:00,13.3,6.78,359,18.9,6.72,3.11,0.42,1.28,6.89,0
02/17/2014 05:25:00,13.3,6.77,355,39.4,7.38,2.23,0.4,1.19,8.1,0
02/17/2014 08:25:00,13.6,6.77,362,15.5,7.13,2.9,0.42,1.29,6.84,0
02/17/2014 11:25:00,14.7,6.76,351,24.2,7.64,2.76,0.41,1.02,7.43,0
02/17/2014 14:25:00,16.2,6.76,363,102.1,7.56,2.56,0.42,1.27,7.34,0
02/17/2014 17:25:00,16.3,6.76,350,20.9,7.44,2.16,0.42,1.21,,0
02/17/2014 20:25:00,15.6,6.76,346,18.5,7.96,2.27,0.42,1.33,5.21,0
02/17/2014 23:25:00,15.9,6.77,374,77.4,7.54,2.43,0.48,1.81,,0
02/18/2014 02:25:00,16,6.78,362,24.1,7.22,2.45,0.47,1.78,,0
02/18/2014 05:25:00,15.6,6.79,359,15.8,7.16,2.01,0.45,1.68,,0
02/18/2014 08:25:00,15.6,6.8,353,78.8,7.32,2.07,0.42,1.44,,0
02/18/2014 11:25:00,16.4,6.79,372,48.1,7.21,2.45,0.45,1.67,,0
02/18/2014 14:25:00,15.6,6.8,384,14.4,7.38,2.57,0.49,2.32,7.66,0
02/18/2014 17:25:00,14.8,6.82,360,14.6,6.52,2.42,0.44,1.68,7.33,0
02/18/2014 20:25:00,14.8,6.82,351,16.6,7.14,2.37,0.37,1.35,7.12,0
02/18/2014 23:25:00,14.9,6.81,364,16.8,7.16,2.48,0.41,1.23,6.12,0
02/19/2014 02:25:00,14.9,6.81,378,23.9,6.77,2.56,0.45,1.52,6.3,0
02/19/2014 05:25:00,14.4,6.83,382,59.2,7.4,2.35,0.48,1.56,6.88,0
02/19/2014 08:25:00,14.2,6.84,374,19.9,7.41,3.17,0.47,1.58,5.36,0
02/19/2014 11:25:00,14.3,6.84,369,19.2,6.47,3.71,0.47,1.69,5.97,0
02/19/2014 14:25:00,14.7,6.84,380,87.4,7.65,3.66,0.47,1.67,5.57,0
02/19/2014 17:25:00,14.6,6.84,377,17.2,6.75,3.67,0.45,1.6,6.72,0
02/19/2014 20:25:00,14.3,6.83,369,21.8,6.95,4,0.44,1.26,7.11,0
02/19/2014 23:25:00,13.9,6.84,371,28.1,7.35,4.15,0.47,1.26,6.05,0
02/20/2014 02:25:00,13.4,6.78,372,20.1,6.92,4.7,0.44,1.39,5.18,0
02/20/2014 05:25:00,12.8,6.78,370,28.8,7.28,3.73,0.45,1.43,4.32,0
02/20/2014 08:25:00,12.5,6.81,373,28.4,7.36,5.52,0.45,0.03,5.28,0
02/20/2014 11:25:00,13.6,6.82,361,29.1,8.11,4.95,0.44,0.03,4.94,0
02/20/2014 14:25:00,14.6,6.8,382,46.9,7.55,4.44,0.53,0.03,5.49,0
02/20/2014 17:25:00,14.3,6.81,365,102.2,7.83,3.81,0.49,0.03,6.44,0
02/20/2014 20:25:00,13.4,6.79,356,43.1,8.18,3.73,0.45,0.03,6.63,0
02/20/2014 23:25:00,13.3,6.79,379,27,8.31,3.8,0.49,0.03,5.5,0
02/21/2014 02:25:00,12.8,6.79,372,68.1,8.32,3.91,0.48,0.03,5.91,0
02/21/2014 05:25:00,12.2,6.8,371,28.4,8.09,3.45,0.49,0.03,6.07,0
02/21/2014 08:25:00,11.7,6.75,367,28.6,8.67,5.05,0.45,0.03,6.74,0
02/21/2014 11:25:00,13.6,6.8,371,93,8.09,4.32,0.43,0.03,5.29,0
02/21/2014 14:25:00,14.8,6.71,376,32,7.89,3.55,0.45,1.43,6.08,0
02/21/2014 17:25:00,14,6.71,370,24.5,8.06,3.61,0.43,1.4,5.25,0
02/21/2014 20:00:00,13.7,6.72,354,31.2,8.43,3.29,0.4,1.08,6.17,0
02/21/2014 23:00:00,13.9,6.73,376,23.2,7.41,3.29,0.43,1.45,6.43,0
02/22/2014 02:00:00,13.5,6.78,378,23.8,7.19,3.38,0.43,1.41,5.59,0
02/22/2014 05:00:00,13,6.79,369,22.8,7.34,3.1,0.42,1.51,5.78,0
02/22/2014 08:00:00,12.8,6.78,372,20.8,7.76,3.77,0.43,1.24,4.12,0
02/22/2014 11:00:00,14.5,6.79,373,24.5,7.1,3.62,0.41,1.32,4.71,0
02/22/2014 14:00:00,15.6,6.76,379,37.9,7.51,3.24,0.41,1.17,5.15,0
02/22/2014 17:00:00,15.3,6.77,373,29.1,7.77,2.98,0.41,1.14,5.61,0
02/22/2014 20:00:00,14.9,6.75,354,27.8,7.39,2.94,0.39,0.96,5.21,0
02/22/2014 23:00:00,14.9,6.73,360,68.1,8.41,2.85,0.39,0.84,5.68,0
02/23/2014 02:00:00,14.8,6.72,376,30,8.03,2.87,0.41,1.25,5.3,0
02/23/2014 05:00:00,14.5,6.75,382,41.1,7.4,2.59,0.43,1.35,5.61,0
02/23/2014 08:00:00,14.3,6.76,376,55,7.71,3.36,0.43,1.03,5.9,0
02/23/2014 11:00:00,15.9,6.79,378,113.1,8.21,3.8,0.47,1.13,5.71,0
02/23/2014 14:00:00,17.2,6.78,396,120.4,7.12,3.46,0.46,1.31,5.4,0
02/23/2014 17:00:00,17.1,6.78,386,86.9,7.08,3.02,0.44,1.54,6.68,0
02/23/2014 20:00:00,16.5,6.76,387,44,7.59,2.91,0.42,1.46,5.66,0
02/23/2014 23:00:00,16.1,6.73,383,60.4,7.57,2.77,0.43,1.55,7.14,0
02/24/2014 02:00:00,15.7,6.71,400,37,6.83,2.96,0.43,1.82,6.77,0
02/24/2014 05:00:00,15.4,6.72,394,27.2,7.5,2.53,0.44,1.37,6.49,0
02/24/2014 08:00:00,15.4,6.74,384,30.1,6.85,2.62,0.42,1.11,5.94,0
02/24/2014 11:00:00,16.9,6.74,384,65.2,7.43,2.55,0.41,0.95,5.72,0
02/24/2014 14:00:00,18.1,6.73,379,23.5,6.81,2.29,0.41,1.07,7.05,0
02/24/2014 17:00:00,18.1,6.7,370,19.8,6.72,2.34,0.4,0.97,5.97,0
02/24/2014 20:00:00,17.7,6.7,383,57.4,7.37,2.25,0.4,1.01,6.37,0
02/24/2014 23:00:00,17.5,6.72,394,27.9,6.62,2.21,0.39,1.02,5.28,0
02/25/2014 02:00:00,17.1,6.76,386,26.6,6.7,2.46,0.4,1.23,6.84,0
02/25/2014 05:00:00,17.1,6.78,402,31.2,6.47,2.34,0.41,1.45,5.74,0
02/25/2014 08:00:00,17,6.8,393,24,6.51,2.47,0.41,1.15,6.27,0
02/25/2014 11:00:00,18.9,6.81,393,18.2,6.04,2.4,0.4,1.22,7.17,0
02/25/2014 14:00:00,19.8,6.79,398,35.1,5.85,2.52,0.41,1.25,7.42,0
02/25/2014 17:00:00,19.2,6.76,402,30.8,6.3,2.81,0.41,1.36,7.9,0
02/25/2014 20:00:00,18.5,6.73,393,20.6,6.37,2.4,0.41,1.39,7.86,0
02/25/2014 23:00:00,18.6,6.76,409,37.4,6.2,2.11,0.4,1.27,8.62,0
02/26/2014 02:00:00,18.5,6.78,407,28.4,5.01,2.74,0.42,1.64,9.99,0
02/26/2014 05:00:00,18.2,6.8,423,17.8,4.96,2.52,0.43,1.8,7.21,0
02/26/2014 08:00:00,18,6.84,410,22.5,4.83,2.25,0.44,1.77,8.56,0
02/26/2014 11:00:00,18.2,6.77,398,25.2,4.87,2.23,0.44,1.41,7.77,0
02/26/2014 14:00:00,19.2,6.83,408,17.2,4.67,2.95,0.45,1.57,7.4,0
02/26/2014 17:00:00,19.4,6.83,389,30,4.56,3.03,0.46,1.59,8.47,0
02/26/2014 20:00:00,18.7,6.83,396,49.5,4.81,3.61,0.49,1.89,7.87,0
02/26/2014 23:00:00,18.6,6.85,405,37.8,4.15,3.74,0.51,1.73,8.78,0
02/27/2014 02:00:00,18.5,6.86,414,32.2,4.08,3.54,0.51,2.09,10.12,0
02/27/2014 05:00:00,18.2,6.88,414,55.9,5.67,4.01,0.52,2.83,8.88,0
02/27/2014 08:00:00,18.2,6.89,397,34.9,4.14,4.35,0.59,2.7,10.72,0
02/27/2014 11:00:00,19,6.9,392,26.5,4.23,4.44,0.59,2.44,9.64,0
02/27/2014 14:00:00,19.4,6.88,405,30.2,3.79,4.06,0.57,2.53,7.52,0
02/27/2014 17:00:00,19.5,6.92,398,38.1,5.02,3.47,0.58,2.51,8.36,0
02/27/2014 20:00:00,18.8,6.87,376,22.4,4.69,3.17,0.58,2.4,8.66,0
02/27/2014 23:00:00,18.8,6.81,384,25.1,4.63,3.48,0.56,2.54,10.6,0
02/28/2014 02:00:00,18.6,6.81,371,13.6,4.69,3.53,0.55,2.3,6.78,0
02/28/2014 05:00:00,18.5,6.78,378,9.4,4.21,3.08,0.52,2.14,8.81,0
02/28/2014 08:00:00,18.4,6.74,394,13.6,4.34,3.38,0.52,2.44,8.04,0
02/28/2014 11:00:00,18.8,6.78,372,37.4,5.91,3.37,0.52,2.44,8.65,0
02/28/2014 14:00:00,19.8,6.77,370,11,4.8,2.92,0.5,1.23,7.28,0
02/28/2014 17:00:00,19.6,6.75,386,58.9,6.08,3.14,0.49,1.98,7.95,0
02/28/2014 20:00:00,18.9,6.74,370,18.5,5.91,3.22,0.5,1.94,7.39,0
02/28/2014 23:00:00,19.3,6.74,383,18.2,5.58,3.11,0.49,2.03,7.59,0
03/01/2014 02:00:00,19.2,6.79,379,26,6.08,2.85,0.49,1.66,7.2,0
03/01/2014 05:00:00,19.1,6.79,380,21.1,5.44,2.83,0.48,1.46,7.86,0
03/01/2014 08:00:00,18.9,6.81,385,16.6,5.2,3.26,0.48,1.52,6.41,0
03/01/2014 11:00:00,19.4,6.83,386,14.1,4.98,3.27,0.48,1.59,13.74,0
03/01/2014 14:00:00,19.7,6.83,381,20.5,5.61,3.21,0.48,1.58,15.45,0
03/01/2014 17:00:00,19.4,6.8,370,13.9,5.36,3.21,0.47,1.09,7.28,0
03/01/2014 20:00:00,19.1,6.79,376,13,5.06,3.05,0.46,1.23,6.82,0
03/01/2014 23:00:00,19,6.82,376,15.8,4.97,3.05,0.46,1.2,14.22,0
03/02/2014 02:00:00,18.5,6.83,376,15.8,4.98,3.01,0.49,1.28,7.4,0
03/02/2014 05:00:00,18,6.85,389,15.1,4.75,2.61,0.47,1.47,7.33,0
03/02/2014 08:00:00,18.1,6.88,387,19,4.78,3.13,0.5,1.56,14.73,0
03/02/2014 11:00:00,18.6,6.87,391,72.1,5.04,4.1,0.48,1.46,14.85,0
03/02/2014 14:00:00,18.7,6.89,393,47.4,4.32,5.15,0.64,2.33,8.26,0
03/02/2014 17:00:00,18.5,6.89,387,19.9,5.12,3.81,0.58,2.09,13.77,0
03/02/2014 20:00:00,17.8,6.86,375,31,6.15,2.97,0.53,1.27,9.48,0
03/02/2014 23:00:00,17.8,6.83,392,27,5.55,2.62,0.49,1.06,6.8,0
03/03/2014 02:00:00,17.9,6.86,397,20.4,5.1,3.3,0.56,1.86,14.25,0
03/03/2014 05:00:00,17.1,6.86,396,27.6,5.05,2.51,0.51,1.51,6.51,0
03/03/2014 08:00:00,17,6.87,418,23.5,4.89,2.91,0.49,2.02,11.69,0
03/03/2014 11:00:00,16.8,6.9,406,25,4.95,3.57,0.53,2.18,8.54,0
03/03/2014 14:00:00,17.2,6.9,405,25.4,4.57,3.45,0.54,2.29,8.54,0
03/03/2014 17:00:00,16.8,6.9,399,17.8,4.76,3.35,0.55,1.94,7.85,0
03/03/2014 20:00:00,16.6,6.91,397,19.6,4.87,3.52,0.54,2.21,16.04,0
03/03/2014 23:00:00,16.7,6.9,395,26.1,5.17,3.61,0.54,2.16,15.75,0
03/04/2014 02:00:00,16.3,6.87,407,25.4,5.17,3.23,0.54,1.98,7.43,0
03/04/2014 05:00:00,16.2,6.85,399,28.1,5.31,2.83,0.53,1.75,14.53,0
03/04/2014 08:00:00,16.1,6.84,408,33.2,5.13,3.01,0.52,1.95,15.36,0
03/04/2014 11:00:00,16,6.86,406,29.8,5.11,3.67,0.53,2.02,,0
03/04/2014 14:00:00,16.1,6.88,398,30.1,5.2,3.8,0.53,2.04,14.06,0
03/04/2014 17:00:00,16.1,6.86,396,35,5.38,3.45,0.54,1.9,8.56,0
03/04/2014 20:00:00,16,6.83,395,30.2,5.33,3.18,0.53,1.99,8,0
03/04/2014 23:00:00,15.9,6.83,389,28.5,5.5,3.38,0.53,1.7,7.19,0
03/05/2014 02:00:00,15.8,6.85,391,31.4,5.43,3.16,0.52,1.71,7.2,0
03/05/2014 05:00:00,15.6,6.85,394,28.8,5.3,2.73,0.51,1.27,6.47,0
03/05/2014 08:00:00,15.6,6.87,392,32.1,6.1,2.99,0.51,1.33,14.58,0
03/05/2014 11:00:00,16.1,6.85,380,135,6.29,3.51,0.51,1.26,6.5,0
03/05/2014 14:00:00,16.2,6.82,398,38.6,5.55,3.9,0.59,2.26,15.33,0
03/05/2014 17:00:00,16.1,6.85,385,29.2,6.07,3.01,0.56,1.66,6.91,0
03/05/2014 20:00:00,15.7,6.83,371,39.5,6.74,2.86,0.51,1.3,14.77,0
03/05/2014 23:00:00,15.6,6.81,390,33.1,5.9,3.18,0.49,1.52,6.83,0
03/06/2014 02:00:00,15.3,6.84,392,32,5.8,3.12,0.49,1.6,8.09,0
03/06/2014 05:00:00,15,6.85,376,33,6.02,2.38,0.49,0.9,6.86,0
03/06/2014 08:00:00,15,6.84,396,29.8,5.85,2.99,0.48,1.49,6.23,0
03/06/2014 11:00:00,15,6.85,395,25.9,5.81,3.1,0.49,0.53,14.38,0
03/06/2014 14:00:00,14.8,6.85,382,27.4,5.82,3.37,0.49,1.17,6.96,0
03/06/2014 17:00:00,14.4,6.85,396,40.8,5.63,4.02,0.5,1.81,15.95,0
03/06/2014 20:00:00,14.1,6.9,392,29.1,5.88,3.74,0.53,2.27,17.53,0
03/06/2014 23:00:00,14.1,6.88,371,27.4,6.13,3.48,0.53,1.54,9.67,0
03/07/2014 02:00:00,14.2,6.87,385,35.5,6.28,3.44,0.51,1.35,16.68,0
03/07/2014 05:00:00,14.1,6.87,391,30.5,5.99,3.05,0.5,1.36,7.18,0
03/07/2014 08:00:00,14.1,6.88,399,28.1,6.07,4.08,0.51,1.33,12.06,0
03/07/2014 11:00:00,14,6.9,390,46.8,5.02,4.3,0.54,2.02,12.06,0
03/07/2014 14:00:00,13.9,6.92,399,34.5,4.98,4.61,0.54,1.95,8.19,0
03/07/2014 17:00:00,13.9,6.93,398,30,5.33,4.53,0.55,2.01,8.28,0
03/07/2014 20:00:00,13.8,6.92,400,43.8,5.54,4.2,0.56,1.97,5.59,0
03/07/2014 23:00:00,13.5,6.92,391,34.9,6.03,3.93,0.55,1.67,8.73,0
03/08/2014 02:00:00,13.4,6.89,382,32.5,6.03,4.14,0.55,1.74,10.19,0
03/08/2014 05:00:00,13.4,6.89,380,39.5,5.72,3.43,0.53,1.46,9.2,0
03/08/2014 08:00:00,13.3,6.91,391,38,5.83,4.22,0.52,1.94,15.69,0
03/08/2014 11:00:00,13.3,6.9,391,37.1,5.71,4.12,0.53,2.15,8.58,0
03/08/2014 14:00:00,13.5,6.91,396,42.4,5.91,4,0.53,2.25,8.7,0
03/08/2014 17:00:00,13.7,6.9,375,43.1,6,4.14,0.56,2.08,15.67,0
03/08/2014 20:00:00,13.5,6.88,370,34.6,6.01,3.8,0.53,1.75,15.86,0
03/08/2014 23:00:00,13.6,6.87,364,40.2,5.9,3.84,0.51,1.41,12.57,0
03/09/2014 02:00:00,13.6,6.86,379,44.5,5.47,4.3,0.51,1.83,15.24,0
03/09/2014 05:00:00,13.5,6.9,369,38.9,5.27,3.55,0.53,0.03,15.75,0
03/09/2014 08:00:00,13.6,6.9,383,45.6,6.37,4.41,0.52,1.6,7.25,0
03/09/2014 11:00:00,14.1,6.9,373,41.6,6.07,4.59,0.56,0.03,15.21,0
03/09/2014 14:00:00,15.3,6.9,392,41.4,5.91,4.32,0.56,,7.61,0
03/09/2014 17:00:00,15.2,6.89,378,41.8,6.64,3.71,0.56,,8.43,0
03/09/2014 20:00:00,14.4,6.87,371,46.1,5.64,3.89,0.55,2.17,7.91,0
03/09/2014 23:00:00,14.7,6.87,382,37,5.33,3.81,0.53,1.79,7.72,0
03/10/2014 02:00:00,14.4,6.89,363,35.8,5.47,3.83,0.51,1.56,8.03,0
03/10/2014 05:00:00,14.2,6.88,380,42.2,5.22,3.5,0.48,1.84,15.3,0
03/10/2014 08:00:00,14.3,6.91,383,39,5.15,3.71,0.49,1.94,16.24,0
03/10/2014 11:00:00,15.1,6.91,358,36.4,5.28,3.34,0.48,1.43,7.83,0
03/10/2014 14:00:00,15.5,6.89,360,43.9,5.1,3.27,0.47,1.29,9.12,0
03/10/2014 17:00:00,15,6.87,359,42.4,6.16,3.33,0.46,1.38,9.61,0
03/10/2014 20:00:00,14.9,6.85,338,42.4,5.74,3.52,0.45,1.24,9.21,0
03/10/2014 23:00:00,15,6.84,352,52.4,6.5,3.86,0.44,1.27,7.72,0
03/11/2014 02:00:00,14.8,6.84,355,45.1,5.4,3.53,0.45,1.33,7.07,0
03/11/2014 05:00:00,14.5,6.86,358,46.9,5.41,2.91,0.44,1.15,7.32,0
03/11/2014 08:00:00,14.4,6.89,345,40.5,5.44,3.4,0.44,0.86,8.3,0
03/11/2014 11:00:00,14.7,6.9,363,37.6,5.36,3.76,0.46,1.64,8.4,0
03/11/2014 14:00:00,14.7,6.89,359,35.1,5.51,3.5,0.44,1.22,9.21,0
03/11/2014 17:00:00,14.8,6.9,350,43.8,5.7,3.56,0.43,0.92,8.31,0
03/11/2014 20:00:00,14.9,6.89,368,43.5,5.53,3.28,0.41,1.06,7.6,0
03/11/2014 23:00:00,14.8,6.9,362,39.1,5.41,3.63,0.42,0.9,10.39,0
03/12/2014 02:00:00,14.7,6.9,361,41.8,5.13,3.92,0.41,0.87,10.28,0
03/12/2014 05:00:00,14.6,6.91,348,45.5,5.29,3.16,0.41,0.99,7.82,0
03/12/2014 08:00:00,14.5,6.9,324,48.6,5.24,3.47,0.41,1.15,9.17,0
03/12/2014 11:00:00,15.1,6.85,330,48.2,5,3.96,0.41,1.35,6.8,0
03/12/2014 14:00:00,15.6,6.92,305,54.6,5.23,3.15,0.42,1,8.98,0
03/12/2014 17:00:00,15.4,6.9,305,55,4.93,3.01,0.42,1.23,9.17,0
03/12/2014 20:00:00,15.3,6.9,305,71.6,5.05,3.08,0.42,1.21,9.14,0
03/12/2014 23:00:00,15.3,6.89,306,72.8,4.85,3.48,0.42,1.28,10.16,0
03/13/2014 02:00:00,15.3,6.9,293,69.4,5.15,3.47,0.43,1.26,9.62,0
03/13/2014 05:00:00,15.2,6.88,289,73.5,4.83,3.74,0.43,1.35,9.38,0
03/13/2014 08:00:00,15.2,6.88,286,86.1,4.74,4.05,0.44,1.37,10.3,0
03/13/2014 11:00:00,16.9,6.88,285,54.4,4.32,3.61,0.45,0.13,8.72,0
03/13/2014 14:00:00,17.9,6.86,287,57.8,4.49,3.45,0.44,0.86,7.69,0
03/13/2014 17:00:00,17.6,6.82,296,50.6,4.29,3.68,0.47,1.21,11.13,0
03/13/2014 20:00:00,16.4,6.83,301,46.2,4.17,3.68,0.44,1.35,10.08,0
03/13/2014 23:00:00,15.7,6.8,291,66.6,5.41,3.08,0.42,1.15,10.63,0
03/14/2014 02:00:00,15.1,6.79,281,57.9,4.87,3.22,0.42,0.9,10.41,0
03/14/2014 05:00:00,15,6.76,295,48.1,5.32,2.73,0.41,0.94,7.4,0
03/14/2014 08:00:00,15.2,6.76,273,43.1,6.04,3.11,0.42,0.93,7.67,0
03/14/2014 11:00:00,16,6.75,293,66.2,5.8,2.73,0.41,0.9,8.52,0
03/14/2014 14:00:00,16.1,6.75,303,46.2,5.1,3.02,0.43,1.25,10.98,0
03/14/2014 17:00:00,16.4,6.74,265,39.4,5.07,3.04,0.46,0.78,11.06,0
03/14/2014 20:00:00,15.6,6.72,289,48.6,4.43,3.16,0.43,0.88,8.05,0
03/14/2014 23:00:00,15.2,6.73,283,43.9,4.21,3.33,0.43,0.74,6.99,0
03/15/2014 02:00:00,14.6,6.74,282,38.5,3.72,3.15,0.41,0.66,5.95,0
03/15/2014 05:00:00,14.2,6.71,294,49.4,5.23,2.4,0.4,0.7,9.02,0
03/15/2014 08:00:00,14.3,6.75,288,40.5,5.05,2.62,0.39,0.51,9.47,0
03/15/2014 11:00:00,14.3,6.74,273,32,5.34,2.64,0.39,0.46,5.96,0
03/15/2014 14:00:00,14.8,6.74,286,36.2,4.46,2.34,0.37,0.54,8.32,0
03/15/2014 17:00:00,14.8,6.73,297,32.6,3.95,2.59,0.37,0.72,8.47,0
03/15/2014 20:00:00,14.5,6.74,282,42.9,5.12,2.66,0.38,0.77,5.7,0
03/15/2014 23:00:00,14.2,6.72,308,45.4,4.13,2.8,0.36,0.84,7.16,0
03/16/2014 02:00:00,14,6.74,292,34.1,3.46,3.01,0.38,0.8,6.53,0
03/16/2014 05:00:00,13.9,6.76,313,31.5,3.23,2.62,0.37,0.6,7.5,0
03/16/2014 08:00:00,13.8,6.78,290,38.6,3.16,2.69,0.37,0.68,7.13,0
03/16/2014 11:00:00,14.3,6.74,308,48.2,6.58,2.61,0.35,0.74,7.25,0
03/16/2014 14:00:00,14.7,6.73,322,53.6,7.17,2.76,0.36,0.63,9.02,0
03/16/2014 17:00:00,14.9,6.77,323,59.6,6.78,2.97,0.37,0.81,7.23,0
03/16/2014 20:00:00,14.6,6.78,304,71.5,7.01,3.16,0.37,0.83,8.96,0
03/16/2014 23:00:00,14.5,6.78,292,77.8,7.32,3.47,0.39,,8.38,0
03/17/2014 02:00:00,14.4,6.78,277,94.9,7.36,3.16,0.38,0.87,7.62,0
03/17/2014 05:00:00,14.3,6.73,268,99.4,7.26,2.93,0.42,0.92,7.6,0
03/17/2014 08:00:00,14.5,6.74,267,102.2,6.97,3.19,0.4,0.96,8.33,0
03/17/2014 11:00:00,15.5,6.77,276,85,6.56,3.21,0.4,0.77,9.62,0
03/17/2014 14:00:00,17.1,6.87,261,91.4,6.81,3.09,0.41,0.75,8.18,0
03/17/2014 17:00:00,17.3,6.76,268,79.1,6.23,2.64,0.4,0.61,7.73,0
03/17/2014 20:00:00,16.4,6.71,283,66.6,6.01,3.55,0.41,0.91,7.22,0
03/17/2014 23:00:00,16.6,6.75,284,66.9,5.89,3.37,0.4,1,10.1,0
03/18/2014 02:00:00,16.4,6.76,289,66.6,5.94,2.84,0.38,0.77,10.45,0
03/18/2014 05:00:00,16.4,6.74,290,63.2,6.38,0.62,0.38,0.85,10.24,0
03/18/2014 08:00:00,16.6,6.75,287,57,6.07,2.9,0.39,0.69,9.34,0
03/18/2014 11:00:00,17.9,6.78,298,48,5.48,3.45,0.38,0.86,10.22,0
03/18/2014 14:00:00,19.1,6.88,300,40.5,5.47,3.06,0.38,0.54,9.19,0
03/18/2014 17:00:00,19.2,6.82,299,50.1,6.02,3.28,0.39,1.08,7.54,0
03/18/2014 20:00:00,18.2,6.74,303,44.2,5.42,3.42,0.4,1.08,10.5,0
03/18/2014 23:00:00,18,6.75,303,38.5,5.26,3.5,0.39,0.92,11.25,0
03/19/2014 02:00:00,17.8,6.78,306,40.6,5.02,3,0.38,0.63,9,0
03/19/2014 05:00:00,17.5,6.79,311,36.4,4.98,2.9,0.39,0.62,10.78,0
03/19/2014 08:00:00,17.7,6.79,314,30.2,5.02,3.32,0.38,0.88,10.69,0
03/19/2014 11:00:00,19.6,6.87,303,29.4,4.81,3.46,0.38,0.95,11.31,0
03/19/2014 14:00:00,21.2,6.85,320,46.6,4.96,3.41,0.41,1.39,12,0
03/19/2014 17:00:00,21.4,6.83,305,31.5,4.49,2.83,0.4,0.88,11.79,0
03/19/2014 20:00:00,20.1,6.78,312,28.9,4.56,2.82,0.38,0.56,11.49,0
03/19/2014 23:00:00,19.6,6.8,323,31.4,4.79,2.94,0.37,0.81,9.52,0
03/20/2014 02:00:00,19.1,6.82,322,28.2,5.48,2.9,0.38,0.69,10.26,0
03/20/2014 05:00:00,18.7,6.83,312,24.5,4.94,2.56,0.38,0.51,9.7,0
03/20/2014 08:00:00,18.7,6.8,324,34.2,5.8,2.6,0.38,0.71,10.71,0
03/20/2014 11:00:00,19.8,6.81,322,26,5.17,2.47,0.38,0.52,11.45,0
03/20/2014 14:00:00,20.7,6.76,346,23.6,5.01,3.15,0.39,0.87,11.45,0
03/20/2014 17:00:00,19.9,6.74,332,37.4,5.67,2.88,0.39,0.9,9.08,0
03/20/2014 20:00:00,18.4,6.72,328,29.9,5.21,2.12,0.39,0.51,8.78,0
03/20/2014 23:00:00,18.4,6.74,333,30.5,4.85,2.7,0.38,0.61,7.56,0
03/21/2014 02:00:00,17.1,6.77,329,33.9,5.22,3.08,0.38,0.74,7.69,0
03/21/2014 05:00:00,17.1,6.78,321,35.4,5.23,3.23,0.39,0.7,7.41,0
03/21/2014 08:00:00,17.1,6.76,325,33.2,5.09,2.99,0.39,0.47,7.22,0
03/21/2014 11:00:00,17.3,6.78,329,40.1,5.29,2.98,0.38,0.56,6.48,0
03/21/2014 14:00:00,17.2,6.77,332,37.1,5.5,2.83,0.38,0.66,7.95,0
03/21/2014 17:00:00,17.6,6.78,334,38,5.62,3.35,0.39,0.75,6.06,0
03/21/2014 20:00:00,17,6.78,330,43.4,5.33,3.21,0.4,0.73,4.07,0
03/21/2014 23:00:00,16.3,6.79,344,49.9,5.81,3.28,0.38,0.94,4.76,0
03/22/2014 02:00:00,15.5,6.8,340,40.1,5.99,3.37,0.39,0.83,4.85,0
03/22/2014 05:00:00,15.2,6.8,343,42.9,6.17,3.12,0.4,0.74,4.54,0
03/22/2014 08:00:00,15.1,6.81,330,46.5,6.2,3.17,0.4,0.56,4.32,0
03/22/2014 11:00:00,16.7,6.81,348,49.1,6.02,3.04,0.38,0.69,3.93,0
03/22/2014 14:00:00,18.1,6.91,348,42.9,6.35,3.35,0.4,0.99,5.91,0
03/22/2014 17:00:00,17.9,6.82,344,43.6,5.68,2.9,0.41,0.59,5.27,0
03/22/2014 20:00:00,16.8,6.8,335,39.1,5.83,3.17,0.41,0.71,6.99,0
03/22/2014 23:00:00,16.3,6.8,340,57.8,6.3,2.84,0.39,0.52,6.63,0
03/23/2014 02:00:00,15.7,6.87,336,73.9,7.04,3.39,0.4,0.7,7,0
03/23/2014 05:00:00,15.4,6.85,323,52.1,5.99,2.41,0.4,0.47,6.59,0
03/23/2014 08:00:00,15.4,6.85,332,42,6.96,3.57,0.4,0.53,4.68,0
03/23/2014 11:00:00,16.7,6.85,344,37.5,6.08,3.16,0.38,0.15,6.14,0
03/23/2014 14:00:00,18.2,6.93,347,32.6,5.46,2.96,0.39,0.45,7.37,0
03/23/2014 17:00:00,18.2,6.89,342,28.5,5.84,2.92,0.39,0.59,5.82,0
03/23/2014 20:00:00,17.1,6.83,351,36.1,6.03,3.02,0.37,0.59,8.19,0
03/23/2014 23:00:00,16.7,6.84,360,33.5,5.9,3.15,0.38,0.83,7.26,0
03/24/2014 02:00:00,16.2,6.86,349,30.4,6.31,3.22,0.39,0.72,5.55,0
03/24/2014 05:00:00,15.8,6.84,344,38,6.35,2.69,0.38,0.68,4.98,0
