时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,藻青蛋白
06/21/2014 20:00:00,26.20,6.62,151.00,63.70,5.55,3.81,0.14,0.38,2.85,2.90,1235.00
06/21/2014 23:00:00,26.10,6.59,144.00,67.20,5.59,4.08,0.13,0.33,2.33,2.90,1242.00
06/22/2014 02:00:00,26.00,6.67,136.00,72.70,5.68,3.68,0.14,0.25,1.91,2.90,1247.00
06/22/2014 05:00:00,25.80,6.75,134.00,68.90,5.70,4.12,0.14,0.20,1.91,2.90,1255.00
06/22/2014 08:00:00,26.00,6.77,133.00,66.80,5.82,3.97,0.15,0.15,2.12,2.80,1247.00
06/22/2014 11:00:00,26.10,6.80,134.00,79.80,5.84,3.90,0.16,0.15,1.78,2.90,1256.00
06/22/2014 14:00:00,26.10,6.81,143.00,67.50,5.85,4.22,0.15,0.14,1.84,2.90,1236.00
06/22/2014 17:00:00,26.30,6.74,156.00,65.00,5.62,4.22,0.14,0.25,2.02,2.90,1230.00
06/22/2014 20:00:00,26.20,6.59,168.00,60.60,5.28,3.71,0.13,0.32,2.42,2.90,1222.00
06/22/2014 23:00:00,25.90,6.55,165.00,70.00,5.22,4.28,0.14,0.35,2.76,3.00,1259.00
06/23/2014 02:00:00,25.70,6.68,153.00,84.10,6.12,4.19,0.16,0.32,2.73,3.00,1266.00
06/23/2014 05:00:00,25.70,6.75,151.00,76.20,5.52,4.31,0.16,0.23,2.16,2.90,1251.00
06/23/2014 08:00:00,25.80,6.76,153.00,77.30,5.65,4.60,0.16,0.15,2.09,2.90,1255.00
06/23/2014 11:00:00,26.00,6.75,159.00,72.00,5.64,4.15,0.15,0.14,2.07,3.00,1241.00
06/23/2014 14:00:00,26.20,6.70,163.00,67.80,5.54,4.37,0.14,0.18,2.33,2.90,1253.00
06/23/2014 17:00:00,26.00,6.66,158.00,67.10,5.46,4.32,0.14,0.19,2.19,3.00,1253.00
06/23/2014 20:00:00,25.70,6.69,152.00,73.30,5.45,4.39,0.15,0.21,2.65,3.00,1251.00
06/23/2014 23:00:00,25.60,6.76,149.00,76.10,5.47,4.27,0.16,0.21,1.94,2.90,1243.00
06/24/2014 02:00:00,25.50,6.79,154.00,78.10,5.98,4.51,0.17,0.17,2.22,3.00,1264.00
06/24/2014 05:00:00,25.50,6.87,162.00,86.50,6.94,4.27,0.18,0.17,2.53,3.00,1262.00
06/24/2014 08:00:00,25.70,6.80,167.00,89.80,6.89,4.36,0.18,0.37,2.71,2.90,1272.00
06/24/2014 11:00:00,26.10,6.73,161.00,89.50,6.91,4.98,0.19,0.41,2.62,2.90,1248.00
06/24/2014 14:00:00,25.90,6.89,144.00,105.00,7.89,5.14,0.21,0.23,2.06,3.00,1261.00
06/24/2014 17:00:00,25.80,6.92,145.00,97.20,7.55,2.97,0.21,0.24,1.06,2.90,1280.00
06/24/2014 20:00:00,25.70,6.94,164.00,99.00,7.66,4.55,0.20,0.43,3.10,3.00,1285.00
06/24/2014 23:00:00,25.50,6.92,152.00,108.80,8.02,4.55,0.20,0.44,2.84,3.00,1274.00
06/25/2014 02:00:00,25.30,6.95,125.00,120.70,8.35,5.03,0.21,0.16,2.15,2.90,1291.00
06/25/2014 05:00:00,25.20,6.96,117.00,135.20,8.82,5.45,0.23,0.13,1.63,2.80,1304.00
06/25/2014 08:00:00,25.20,6.98,118.00,126.50,8.88,5.57,0.23,0.08,1.34,3.00,1298.00
06/25/2014 11:00:00,25.50,6.96,125.00,107.00,8.64,4.91,0.21,0.10,1.70,3.00,1292.00
06/25/2014 14:00:00,25.40,6.97,121.00,117.10,8.12,5.08,0.21,0.16,1.65,2.90,1291.00
06/25/2014 17:00:00,25.20,6.93,117.00,132.00,8.25,5.50,0.23,0.29,2.06,3.00,1310.00
06/25/2014 20:00:00,25.00,6.89,114.00,139.50,8.02,5.50,0.24,0.36,2.39,2.90,1310.00
06/25/2014 23:00:00,24.90,6.87,111.00,139.30,7.81,5.36,0.24,0.30,1.93,3.00,1304.00
06/26/2014 02:00:00,24.80,6.82,109.00,142.80,7.34,5.45,0.23,0.25,1.96,2.90,1302.00
06/26/2014 05:00:00,24.70,6.82,106.00,141.40,7.47,5.45,0.23,0.17,2.03,2.90,1305.00
06/26/2014 08:00:00,25.10,6.82,112.00,152.60,8.36,5.25,0.23,0.16,1.65,2.90,1300.00
06/26/2014 11:00:00,25.50,6.87,117.00,151.10,7.41,5.47,0.24,0.18,1.66,2.90,1301.00
06/26/2014 14:00:00,25.70,6.80,118.00,136.00,7.16,5.36,0.23,0.17,1.53,2.90,1295.00
06/26/2014 17:00:00,25.50,6.84,119.00,126.70,7.39,5.70,0.22,0.20,1.84,3.00,1308.00
06/26/2014 20:00:00,25.30,6.86,142.00,122.10,7.42,5.58,0.21,0.47,2.85,2.90,1300.00
06/26/2014 23:00:00,25.40,6.87,155.00,118.50,6.93,5.01,0.21,0.59,2.88,2.90,1283.00
06/27/2014 02:00:00,25.20,6.89,135.00,121.90,6.98,5.16,0.21,0.39,2.34,2.80,1275.00
06/27/2014 05:00:00,25.10,6.88,114.00,131.30,6.76,5.53,0.21,0.21,1.79,2.90,1297.00
06/27/2014 08:00:00,25.50,6.92,106.00,147.00,6.89,5.52,0.22,0.13,1.57,2.60,1317.00
06/27/2014 11:00:00,26.00,6.93,101.00,172.70,6.92,5.91,0.24,0.09,1.52,3.00,1352.00
06/27/2014 14:00:00,25.80,6.90,101.00,179.00,6.92,6.24,0.25,0.09,1.66,3.00,1325.00
06/27/2014 17:00:00,25.90,6.90,105.00,166.30,6.82,5.58,0.24,0.07,1.55,2.90,1328.00
06/27/2014 20:00:00,25.60,6.96,107.00,153.60,6.76,5.49,0.23,0.10,1.54,2.90,1316.00
06/27/2014 23:00:00,25.60,7.00,108.00,145.40,6.69,5.75,0.22,0.07,1.58,2.90,1320.00
06/28/2014 02:00:00,25.50,7.00,108.00,150.00,6.60,6.29,0.22,0.13,1.61,2.90,1320.00
06/28/2014 05:00:00,25.30,6.95,109.00,154.80,6.47,6.31,0.22,0.20,2.09,2.90,1315.00
06/28/2014 08:00:00,25.60,6.93,112.00,144.40,6.30,6.06,0.22,0.25,1.80,3.10,1332.00
06/28/2014 11:00:00,26.20,6.88,115.00,144.70,6.12,5.61,0.22,0.33,1.91,2.90,1316.00
06/28/2014 14:00:00,26.30,6.80,117.00,132.60,6.03,5.67,0.20,0.32,2.38,2.90,1315.00
06/28/2014 17:00:00,26.20,6.79,117.00,125.20,5.95,5.73,0.19,0.30,1.93,3.20,1307.00
06/28/2014 20:00:00,26.20,6.86,113.00,124.30,6.13,5.95,0.19,0.23,2.14,3.00,1327.00
06/28/2014 23:00:00,26.00,6.89,113.00,126.10,6.23,2.08,0.19,0.17,2.21,3.00,1291.00
06/29/2014 02:00:00,25.90,6.92,119.00,120.70,6.17,2.08,0.19,0.13,2.12,3.00,1289.00
06/29/2014 05:00:00,25.80,6.93,119.00,116.20,6.15,2.08,0.20,0.13,2.20,3.00,1288.00
06/29/2014 08:00:00,26.00,6.93,115.00,117.50,6.25,2.08,0.19,0.13,1.83,3.00,1280.00
06/29/2014 11:00:00,26.20,6.92,114.00,109.40,6.16,2.82,0.19,0.13,2.26,2.90,1305.00
06/29/2014 14:00:00,26.20,6.85,122.00,104.90,6.19,2.59,0.19,0.20,2.62,3.00,1286.00
06/29/2014 17:00:00,26.40,6.77,130.00,105.10,5.92,2.30,0.18,0.32,2.48,3.00,1274.00
06/29/2014 20:00:00,26.30,6.79,127.00,108.60,5.83,2.15,0.18,0.30,2.51,2.90,1313.00
06/29/2014 23:00:00,26.20,6.84,126.00,105.00,6.33,2.22,0.18,0.26,2.39,3.00,1287.00
06/30/2014 02:00:00,26.00,6.85,127.00,98.40,6.09,2.34,0.17,0.20,2.21,3.00,1280.00
06/30/2014 05:00:00,25.90,6.90,125.00,101.30,6.15,2.34,0.17,0.14,2.15,3.00,1302.00
06/30/2014 08:00:00,26.30,6.92,120.00,96.50,6.27,2.47,0.17,0.14,1.54,2.90,1274.00
06/30/2014 11:00:00,26.70,6.90,116.00,102.10,6.32,2.42,0.17,0.11,1.69,3.00,1286.00
06/30/2014 14:00:00,26.90,6.87,116.00,94.10,6.22,2.36,0.16,0.14,2.07,2.80,1269.00
06/30/2014 17:00:00,26.80,6.82,117.00,84.20,6.08,2.55,0.15,0.19,1.76,2.90,1284.00
06/30/2014 20:00:00,26.60,6.78,118.00,85.90,5.92,2.46,0.16,0.26,1.70,3.00,1306.00
06/30/2014 23:00:00,26.50,6.79,123.00,84.90,5.80,2.68,0.15,0.32,2.17,3.00,1282.00
07/01/2014 02:00:00,26.40,6.82,139.00,85.00,5.58,2.85,0.15,0.33,2.54,3.00,1281.00
07/01/2014 05:00:00,26.30,6.84,142.00,86.30,5.63,2.65,0.15,0.29,2.40,2.80,1255.00
07/01/2014 08:00:00,26.40,6.81,140.00,84.80,5.71,2.70,0.16,0.25,2.45,3.00,1271.00
07/01/2014 11:00:00,26.70,6.83,133.00,95.20,5.87,2.67,0.17,0.20,2.09,3.00,1296.00
07/01/2014 14:00:00,27.20,6.83,129.00,92.30,5.94,2.73,0.16,0.18,2.09,2.80,1270.00
07/01/2014 17:00:00,27.00,6.79,132.00,93.90,5.85,2.94,0.16,0.23,1.85,3.00,1274.00
07/01/2014 20:00:00,26.90,6.77,135.00,89.80,5.72,3.01,0.16,0.27,1.73,3.10,1293.00
07/01/2014 23:00:00,26.70,6.76,134.00,92.80,5.64,3.10,0.16,0.30,2.09,3.00,1287.00
07/02/2014 02:00:00,26.50,6.77,137.00,95.10,5.55,3.10,0.16,0.32,1.88,3.00,1274.00
07/02/2014 05:00:00,26.40,6.77,140.00,88.70,5.54,3.35,0.16,0.28,2.36,3.00,1280.00
07/02/2014 08:00:00,26.60,6.76,140.00,88.50,5.60,3.29,0.16,0.20,1.97,3.00,1292.00
07/02/2014 11:00:00,27.00,6.77,138.00,91.00,5.60,1.55,0.16,0.17,1.81,3.10,1289.00
07/02/2014 14:00:00,27.40,6.81,134.00,94.30,6.35,1.80,0.16,0.14,1.76,2.90,1299.00
07/02/2014 17:00:00,27.10,6.79,132.00,85.10,5.63,1.92,0.15,0.16,1.45,3.00,1268.00
07/02/2014 20:00:00,27.00,6.74,135.00,86.20,5.52,2.30,0.16,0.20,1.66,3.10,1275.00
07/02/2014 23:00:00,26.90,6.74,138.00,83.00,5.25,2.47,0.15,0.30,1.77,3.00,1290.00
07/03/2014 02:00:00,26.80,6.74,141.00,82.50,5.10,2.38,0.15,0.35,1.67,3.00,1286.00
07/03/2014 05:00:00,26.60,6.74,143.00,82.50,5.05,2.56,0.15,0.36,1.97,2.90,1280.00
07/03/2014 08:00:00,26.90,6.72,142.00,75.60,5.11,2.49,0.15,0.33,2.15,2.90,1278.00
07/03/2014 11:00:00,27.40,6.72,141.00,73.60,5.25,2.05,0.15,0.28,1.90,3.00,1282.00
07/03/2014 14:00:00,28.10,6.73,140.00,71.90,5.35,2.15,0.14,0.27,1.72,3.00,1258.00
07/03/2014 17:00:00,27.40,6.72,139.00,84.70,5.24,2.31,0.15,0.21,1.68,3.00,1290.00
07/03/2014 20:00:00,27.20,6.71,138.00,72.20,5.28,1.72,0.14,0.20,1.56,3.00,1274.00
07/03/2014 23:00:00,27.20,6.70,139.00,69.00,5.40,1.99,0.13,0.19,1.38,3.00,1276.00
07/04/2014 02:00:00,27.40,6.70,141.00,65.80,5.39,1.74,0.12,0.21,1.37,3.00,1275.00
07/04/2014 05:00:00,27.30,6.68,139.00,68.40,5.29,1.78,0.12,0.20,1.44,3.00,1259.00
07/04/2014 08:00:00,27.40,6.69,139.00,70.20,5.25,1.91,0.12,0.23,1.71,3.00,1284.00
07/04/2014 11:00:00,28.50,6.73,138.00,67.50,5.47,1.86,0.12,0.21,1.70,3.00,1272.00
07/04/2014 14:00:00,28.50,6.77,141.00,72.10,5.54,1.86,0.12,0.23,1.56,3.00,1270.00
07/04/2014 17:00:00,27.70,6.74,142.00,69.10,5.33,2.03,0.13,0.22,1.55,2.80,1307.00
07/04/2014 20:00:00,27.50,6.74,142.00,66.30,5.66,1.78,0.12,0.19,1.77,3.10,1275.00
07/04/2014 23:00:00,27.50,6.67,141.00,64.80,5.60,1.55,0.11,0.18,1.61,3.00,1271.00
07/05/2014 02:00:00,27.70,6.65,139.00,64.00,5.54,1.74,0.11,0.16,1.29,3.10,1285.00
07/05/2014 05:00:00,27.60,6.68,138.00,65.00,5.45,2.03,0.11,0.16,1.32,3.00,1287.00
07/05/2014 08:00:00,27.60,6.75,140.00,66.70,5.38,1.91,0.12,0.22,1.71,3.00,1280.00
07/05/2014 11:00:00,28.00,6.75,139.00,65.40,5.49,2.16,0.12,0.24,1.72,3.00,1263.00
07/05/2014 14:00:00,28.60,6.81,142.00,61.80,6.07,2.02,0.12,0.23,1.97,3.40,1290.00
07/05/2014 17:00:00,28.10,6.77,140.00,59.80,5.96,1.97,0.12,0.22,1.83,3.10,1277.00
07/05/2014 20:00:00,27.60,6.77,146.00,56.90,5.55,1.97,0.00,0.27,1.97,3.10,1266.00
07/05/2014 23:00:00,27.50,6.74,151.00,62.50,5.08,1.74,0.00,0.27,1.80,3.00,1286.00
07/06/2014 02:00:00,27.40,6.71,161.00,62.70,4.98,2.02,0.00,0.27,2.00,3.10,1267.00
07/06/2014 05:00:00,27.40,6.67,162.00,58.80,5.15,2.31,0.00,0.24,1.81,3.00,1276.00
07/06/2014 08:00:00,27.60,6.64,157.00,60.30,5.30,2.04,0.00,0.22,1.82,3.00,1278.00
07/06/2014 11:00:00,28.50,6.66,153.00,57.90,5.52,2.42,0.00,0.19,1.69,3.00,1285.00
07/06/2014 14:00:00,28.10,6.74,142.00,61.80,5.55,2.33,0.00,0.13,1.52,3.00,1308.00
07/06/2014 17:00:00,27.80,6.79,134.00,59.80,5.69,1.89,0.00,0.09,1.32,3.00,1296.00
07/06/2014 20:00:00,27.50,6.81,131.00,62.50,5.64,2.01,0.00,0.08,1.52,3.10,1273.00
07/06/2014 23:00:00,27.40,6.81,128.00,65.90,5.66,1.75,0.00,0.09,0.92,3.00,1285.00
07/07/2014 02:00:00,27.50,6.79,128.00,67.50,5.67,2.14,0.00,0.12,1.40,3.00,1298.00
07/07/2014 05:00:00,27.60,6.66,148.00,68.40,5.53,1.94,0.00,0.27,1.80,3.00,1303.00
07/07/2014 08:00:00,27.60,6.65,160.00,62.60,5.59,2.17,0.00,0.34,1.94,3.20,1296.00
07/07/2014 11:00:00,28.30,6.65,165.00,65.40,5.03,2.00,0.00,0.38,2.09,3.10,1278.00
07/07/2014 14:00:00,28.80,6.67,167.00,62.10,4.68,2.27,,0.40,2.37,3.00,1291.00
07/07/2014 17:00:00,28.00,6.70,164.00,64.10,4.90,2.29,0.09,0.35,2.04,3.00,1280.00
07/07/2014 20:00:00,27.60,6.69,158.00,70.50,4.83,2.30,0.10,0.32,1.99,3.10,1307.00
07/07/2014 23:00:00,27.70,6.63,154.00,68.50,4.95,2.11,0.09,0.27,1.86,3.00,1288.00
07/08/2014 02:00:00,28.00,6.61,146.00,65.00,5.26,1.95,0.08,0.21,1.40,3.10,1280.00
07/08/2014 05:00:00,28.00,6.68,143.00,68.50,5.32,1.79,0.08,0.19,1.50,3.10,1306.00
07/08/2014 08:00:00,28.00,6.73,141.00,69.80,5.42,1.75,0.09,0.19,1.52,3.00,1296.00
07/08/2014 11:00:00,28.70,6.78,142.00,71.70,5.66,1.81,0.10,0.18,1.19,3.00,1302.00
07/08/2014 14:00:00,29.10,6.81,147.00,69.10,5.68,2.33,0.09,0.20,1.64,3.10,1295.00
07/08/2014 17:00:00,28.60,6.82,157.00,66.70,5.43,2.16,0.10,0.22,1.57,3.10,1295.00
07/08/2014 20:00:00,28.30,6.81,169.00,67.20,5.21,2.21,0.10,0.26,1.84,3.00,1290.00
07/08/2014 23:00:00,28.20,6.77,177.00,63.90,4.99,2.08,0.09,0.28,1.69,3.00,1289.00
07/09/2014 02:00:00,28.40,6.68,188.00,61.10,4.83,2.10,0.07,0.36,2.12,3.10,1287.00
07/09/2014 05:00:00,28.60,6.64,198.00,61.30,4.59,2.31,0.07,0.46,2.25,3.10,1294.00
07/09/2014 08:00:00,28.80,6.66,201.00,61.80,4.49,1.98,0.08,0.50,2.28,3.10,1283.00
07/09/2014 11:00:00,29.80,6.73,200.00,59.40,4.86,2.41,0.08,0.54,2.51,3.20,1291.00
07/09/2014 14:00:00,29.40,6.72,194.00,60.90,4.88,2.13,0.09,0.48,2.73,3.10,1289.00
07/09/2014 17:00:00,29.00,6.73,189.00,60.10,4.81,2.15,0.09,0.43,2.36,3.10,1302.00
07/09/2014 20:00:00,28.40,6.72,184.00,58.80,4.91,1.86,0.10,0.41,2.35,3.10,1305.00
07/09/2014 23:00:00,28.20,6.73,184.00,56.10,4.84,2.09,0.10,0.38,2.25,3.00,1291.00
07/10/2014 02:00:00,28.30,6.67,193.00,58.30,4.76,2.24,0.08,0.41,2.13,3.10,1288.00
07/10/2014 05:00:00,28.50,6.62,209.00,57.80,4.58,2.18,0.07,0.44,2.71,3.20,1293.00
07/10/2014 08:00:00,28.70,6.65,214.00,58.50,4.53,2.23,0.08,0.43,2.88,3.00,1310.00
07/10/2014 11:00:00,29.40,6.71,214.00,59.60,4.91,1.91,0.08,0.38,2.55,3.20,1288.00
07/10/2014 14:00:00,29.80,6.78,210.00,58.10,5.10,1.91,0.08,0.37,2.56,3.10,1319.00
07/10/2014 17:00:00,29.80,6.86,206.00,54.90,5.99,2.27,0.08,0.38,2.49,3.10,1312.00
07/10/2014 20:00:00,29.00,6.77,204.00,55.30,4.98,1.93,0.08,0.42,2.59,3.10,1304.00
07/10/2014 23:00:00,28.70,6.73,198.00,57.70,4.63,1.90,0.09,0.39,2.36,3.10,1291.00
07/11/2014 02:00:00,28.50,6.72,193.00,59.70,4.71,1.88,0.08,0.35,2.06,3.10,1315.00
07/11/2014 05:00:00,28.60,6.65,190.00,56.30,4.90,2.38,0.08,0.31,2.26,3.10,1310.00
07/11/2014 08:00:00,29.00,6.65,187.00,57.60,5.02,2.37,0.06,0.28,2.15,3.10,1285.00
07/11/2014 11:00:00,29.80,6.69,184.00,60.40,5.54,1.99,0.06,0.26,2.07,3.10,1321.00
07/11/2014 14:00:00,30.00,6.70,185.00,62.30,5.58,1.99,0.06,0.25,2.04,3.10,1341.00
07/11/2014 17:00:00,29.40,6.68,187.00,61.90,4.82,1.94,0.07,0.18,1.94,3.00,1322.00
07/11/2014 20:00:00,28.70,6.78,178.00,63.90,4.67,2.44,0.09,0.13,2.10,3.20,1298.00
07/11/2014 23:00:00,28.40,6.80,175.00,64.60,4.89,2.30,0.09,0.17,2.11,3.10,1300.00
07/12/2014 02:00:00,28.40,6.82,174.00,62.20,5.19,2.31,0.08,0.18,1.89,3.10,1310.00
07/12/2014 05:00:00,28.40,6.80,174.00,62.00,5.19,2.33,0.08,0.20,1.88,3.00,1320.00
07/12/2014 08:00:00,28.70,6.77,173.00,61.10,5.22,2.20,0.07,0.20,1.91,2.90,1343.00
07/12/2014 11:00:00,28.90,6.73,174.00,61.80,5.02,2.12,0.07,0.23,1.99,3.00,1321.00
07/12/2014 14:00:00,29.30,6.70,178.00,61.40,4.97,2.06,0.07,0.27,1.97,3.10,1338.00
07/12/2014 17:00:00,29.10,6.72,181.00,65.10,4.80,2.70,0.07,0.30,2.17,3.10,1350.00
07/12/2014 20:00:00,28.70,6.75,181.00,64.40,4.73,1.35,0.08,0.25,2.08,3.10,1329.00
07/12/2014 23:00:00,28.60,6.76,181.00,63.60,4.76,2.01,0.08,0.25,1.99,3.00,1337.00
07/13/2014 02:00:00,28.50,6.74,179.00,61.10,4.72,1.98,0.08,0.23,2.54,3.00,1322.00
07/13/2014 05:00:00,28.50,6.72,176.00,63.80,4.72,2.31,0.09,0.20,2.00,3.00,1311.00
07/13/2014 08:00:00,28.70,6.70,173.00,63.20,4.86,1.95,0.08,0.24,2.02,3.10,1320.00
07/13/2014 11:00:00,29.10,6.69,173.00,64.60,4.86,1.99,0.06,0.23,1.78,3.10,1332.00
07/13/2014 14:00:00,29.40,6.70,179.00,66.80,4.92,2.40,0.08,0.28,1.98,3.10,1343.00
07/13/2014 17:00:00,29.10,6.74,187.00,67.00,4.73,2.32,0.08,0.40,2.04,3.10,1294.00
07/13/2014 20:00:00,28.80,6.72,197.00,65.90,4.40,2.27,0.09,0.47,2.69,3.10,1320.00
07/13/2014 23:00:00,28.70,6.68,202.00,66.80,4.14,1.98,0.09,0.54,2.75,3.00,1321.00
07/14/2014 02:00:00,28.60,6.66,197.00,69.60,4.17,2.13,0.08,0.46,2.55,3.00,1340.00
07/14/2014 05:00:00,28.60,6.71,193.00,68.90,4.36,2.29,0.09,0.42,2.89,3.10,1330.00
07/14/2014 08:00:00,28.80,6.73,192.00,67.70,4.44,2.94,0.10,0.38,2.51,2.90,1319.00
07/14/2014 11:00:00,29.60,6.77,195.00,67.60,4.62,2.50,0.10,0.41,2.59,3.10,1336.00
07/14/2014 14:00:00,29.70,6.79,197.00,68.60,4.62,2.05,0.09,0.43,2.64,3.10,1315.00
07/14/2014 17:00:00,29.30,6.79,197.00,71.70,4.35,1.83,0.10,0.41,3.04,3.10,1324.00
07/14/2014 20:00:00,28.90,6.81,196.00,72.00,4.26,2.14,0.09,0.48,2.48,3.20,1336.00
07/14/2014 23:00:00,28.60,6.77,195.00,71.00,4.27,2.16,0.09,0.45,2.69,3.10,1339.00
07/15/2014 02:00:00,28.60,6.69,191.00,69.30,4.40,2.32,0.07,0.41,2.30,3.10,1322.00
07/15/2014 05:00:00,28.50,6.58,188.00,69.00,4.43,2.33,0.06,0.38,2.30,3.10,1315.00
07/15/2014 08:00:00,28.90,6.57,186.00,82.40,4.48,2.38,0.05,0.37,2.25,3.20,1343.00
07/15/2014 11:00:00,30.10,6.68,187.00,71.30,5.14,2.24,0.05,0.32,2.70,3.10,1319.00
07/15/2014 14:00:00,30.00,6.74,187.00,71.10,5.95,2.26,0.06,0.30,2.32,3.10,1318.00
07/15/2014 17:00:00,30.10,6.86,187.00,71.40,7.43,2.26,0.05,0.29,2.30,3.00,1298.00
07/15/2014 20:00:00,29.20,6.71,188.00,72.50,5.07,2.24,0.05,0.30,2.44,3.10,1306.00
07/15/2014 23:00:00,28.90,6.71,187.00,70.10,4.66,2.19,0.06,0.26,2.49,3.10,1317.00
07/16/2014 02:00:00,28.60,6.75,186.00,73.40,4.79,2.35,0.06,0.29,2.28,3.10,1307.00
07/16/2014 05:00:00,28.50,6.75,186.00,75.30,4.84,2.29,0.06,0.28,2.71,3.10,1321.00
07/16/2014 08:00:00,28.60,6.74,180.00,71.20,4.91,2.37,0.06,0.26,2.64,3.20,1317.00
07/16/2014 11:00:00,29.50,6.73,181.00,71.60,5.38,2.15,0.05,0.25,2.34,3.10,1326.00
07/16/2014 14:00:00,30.30,6.76,185.00,72.60,6.08,2.32,0.05,0.25,2.27,3.10,1301.00
07/16/2014 17:00:00,29.50,6.72,188.00,73.80,5.11,1.95,0.05,0.29,2.19,3.20,1302.00
07/16/2014 20:00:00,29.10,6.71,191.00,73.90,4.81,2.00,0.05,0.28,2.39,3.20,1303.00
07/16/2014 23:00:00,28.70,6.80,195.00,75.90,4.83,1.96,0.06,0.28,2.75,3.10,1344.00
07/17/2014 02:00:00,28.70,6.86,193.00,69.40,5.35,2.15,0.06,0.27,2.46,3.10,1338.00
07/17/2014 05:00:00,28.50,6.89,188.00,63.30,5.30,2.16,0.06,0.17,2.85,3.10,1305.00
07/17/2014 08:00:00,28.80,6.90,190.00,62.30,5.31,2.35,0.05,0.24,2.81,3.00,1288.00
07/17/2014 11:00:00,29.60,6.92,194.00,60.90,5.56,2.04,0.05,0.23,2.49,3.10,1304.00
07/17/2014 14:00:00,30.20,6.96,196.00,61.50,5.78,2.35,0.05,0.24,2.31,3.00,1316.00
07/17/2014 17:00:00,29.60,6.99,198.00,65.10,5.35,2.45,0.06,0.28,2.72,3.00,1330.00
07/17/2014 20:00:00,29.00,7.00,202.00,62.30,5.19,2.32,0.06,0.31,2.64,3.00,1301.00
07/17/2014 23:00:00,28.80,7.06,207.00,64.20,5.09,1.97,0.07,0.36,2.65,3.10,1321.00
07/18/2014 02:00:00,28.70,7.07,205.00,61.40,4.96,2.29,0.07,0.39,2.53,3.00,1296.00
07/18/2014 05:00:00,28.70,7.03,202.00,64.70,4.84,2.17,0.07,0.41,2.73,3.10,1339.00
07/18/2014 08:00:00,29.10,6.98,204.00,61.60,4.95,2.28,0.07,0.41,2.77,3.10,1264.00
07/18/2014 11:00:00,30.20,7.00,206.00,60.50,5.22,2.02,0.08,0.39,2.62,3.10,1310.00
07/18/2014 14:00:00,30.20,7.06,204.00,61.30,5.49,2.10,0.08,0.40,2.71,3.20,1327.00
07/18/2014 17:00:00,29.30,7.03,204.00,64.30,5.19,2.14,0.07,0.40,2.45,3.10,1334.00
07/18/2014 20:00:00,29.00,7.02,202.00,67.60,4.90,2.34,0.07,0.40,2.67,3.10,1326.00
07/18/2014 23:00:00,28.70,7.01,200.00,63.40,4.77,2.29,0.08,0.40,2.91,3.00,1311.00
07/19/2014 02:00:00,28.70,7.01,196.00,62.50,5.02,2.33,0.07,0.36,2.69,3.00,1329.00
07/19/2014 05:00:00,28.60,6.99,195.00,63.10,4.85,2.38,0.07,0.36,2.93,3.10,1313.00
07/19/2014 08:00:00,28.80,6.95,192.00,65.20,4.87,2.04,0.07,0.34,2.34,3.10,1310.00
07/19/2014 11:00:00,29.30,6.87,187.00,77.60,5.00,2.35,0.05,0.33,2.43,3.10,1302.00
07/19/2014 14:00:00,29.20,6.88,187.00,83.50,6.13,2.06,0.05,0.32,2.23,3.10,1335.00
07/19/2014 17:00:00,29.20,6.92,183.00,81.70,6.38,2.28,0.06,0.32,1.80,3.00,1329.00
07/19/2014 20:00:00,28.80,6.95,180.00,78.10,5.52,2.63,0.06,0.28,1.90,3.10,1328.00
07/19/2014 23:00:00,28.50,6.95,178.00,72.00,5.12,2.61,0.07,0.26,2.01,3.10,1339.00
07/20/2014 02:00:00,28.50,6.92,177.00,74.30,5.05,2.59,0.06,0.26,2.17,2.90,1330.00
07/20/2014 05:00:00,28.40,6.85,177.00,73.70,4.99,2.39,0.05,0.29,2.20,3.20,1326.00
07/20/2014 08:00:00,28.60,6.77,175.00,68.30,5.12,2.28,0.04,0.27,2.52,3.00,1336.00
07/20/2014 11:00:00,29.40,6.84,175.00,70.90,5.39,2.21,0.05,0.28,1.98,3.00,1335.00
07/20/2014 14:00:00,29.70,6.93,172.00,73.60,5.46,2.04,0.06,0.28,1.77,3.00,1315.00
07/20/2014 17:00:00,29.30,6.98,168.00,64.20,5.26,2.04,0.07,0.25,1.85,2.80,1317.00
07/20/2014 20:00:00,28.80,6.98,165.00,64.60,5.22,2.80,0.07,0.20,1.66,3.10,1345.00
07/20/2014 23:00:00,28.50,7.00,164.00,62.60,5.17,2.00,0.07,0.22,1.93,3.00,1342.00
07/21/2014 02:00:00,28.30,6.99,162.00,64.50,5.03,2.43,0.08,0.20,1.52,3.00,1305.00
07/21/2014 05:00:00,28.30,6.91,161.00,71.30,5.37,2.41,0.07,0.21,1.75,3.00,1332.00
07/21/2014 08:00:00,28.70,6.82,162.00,70.00,6.77,2.55,0.05,0.20,1.72,3.20,1318.00
07/21/2014 11:00:00,29.40,6.81,164.00,69.00,6.11,2.17,0.05,0.25,1.70,3.00,1357.00
07/21/2014 14:00:00,29.70,6.84,164.00,71.90,5.48,2.90,0.06,0.29,1.91,3.00,1335.00
07/21/2014 17:00:00,29.20,6.89,164.00,67.90,5.20,2.32,0.06,0.29,1.63,3.00,1374.00
